,review_id,review_sentences,predicted_sentiment
2788,ckb_y2Z6IDbmEfQ29wXyDg,(Granted I didn't see the ENTIRE inside--but enough) Totally Beautiful!,positive
2789,ckb_y2Z6IDbmEfQ29wXyDg,The atmosphere and ambience was so cool--sort of a 'warm-fun-classic-happy style' I would call it.,positive
2790,ckb_y2Z6IDbmEfQ29wXyDg, If there is such a thing.,negative
2791,ckb_y2Z6IDbmEfQ29wXyDg,The lighting was great...,positive
2792,ckb_y2Z6IDbmEfQ29wXyDg,And who notices & comments on a restaurants lighting?,negative
2793,ckb_y2Z6IDbmEfQ29wXyDg, (Not me usually) but I still can't believe how awesome it was to walk into that place.,positive
2794,ckb_y2Z6IDbmEfQ29wXyDg,Some thing about it was warm and inviting and welcoming.,positive
2795,ckb_y2Z6IDbmEfQ29wXyDg,When I got home and had the food--even better.,positive
2796,ckb_y2Z6IDbmEfQ29wXyDg,I had steak and a baked potato...,negative
2797,ckb_y2Z6IDbmEfQ29wXyDg,And it was to die for.,negative
2798,ckb_y2Z6IDbmEfQ29wXyDg,I haven't had BurgerPalace in a long time and I am definitely going to change that-because obviously they have changed some things--- and the changes have been good!,positive
2799,ckb_y2Z6IDbmEfQ29wXyDg, ,negative
2800,ckb_y2Z6IDbmEfQ29wXyDg,Try it for yourself.,negative
2801,p0PNhev5xROil_tJEDs-9Q,I'm not normally a fan of chain restaurants.,negative
2802,p0PNhev5xROil_tJEDs-9Q,They often disappoint.,negative
2803,p0PNhev5xROil_tJEDs-9Q,"However, I'm going to give this BurgerPalace a 4 because, not only was my fish well cooked and actually flavorful, but they had an open salad bar.",positive
2804,p0PNhev5xROil_tJEDs-9Q,"You may think this isn't a huge feat, especially for a BurgerPalace, but during COVID, this was a very welcome surprise.",positive
2805,p0PNhev5xROil_tJEDs-9Q,"Before anyone gets cross eyed and offended that they would have a salad bar open during this time, they took several precautions to maintain, at least what I consider, an adequate level of safety.",negative
2806,p0PNhev5xROil_tJEDs-9Q, I give them kudos for making that amenity available.,positive
2807,p0PNhev5xROil_tJEDs-9Q,Especially since we were a family of weary travelers that had been in the road for a few days and this hit the spot,negative
2808,p0PNhev5xROil_tJEDs-9Q,.,negative
2809,ZwOLrX2q0q2RYs6bFJHEcA,Remodel is really nice!,positive
2810,ZwOLrX2q0q2RYs6bFJHEcA,"The Food was great, salad bar was delicious as usual!!",positive
2811,ZwOLrX2q0q2RYs6bFJHEcA,The service was fast and friendly.,positive
2812,ZoXFHor_ALyVtr9lf-hXWQ,Went to try the brunch today.,negative
2813,ZoXFHor_ALyVtr9lf-hXWQ,It was mediocre at best - salad bar is always pretty good.,positive
2814,ZoXFHor_ALyVtr9lf-hXWQ,The part that really disappointed me is when I had an omelette made to order and I got about a quarter of the way through it and found a short black hair stuck in it.,negative
2815,ZoXFHor_ALyVtr9lf-hXWQ,"When I brought it to the waitress's attention she just said, ""ewe, that's gross.""  Nothing else was done for us, not even a manager sent over to apologize.",negative
2816,ZoXFHor_ALyVtr9lf-hXWQ,Just paid the bill and left knowing we won't go back.,negative
2817,ZoXFHor_ALyVtr9lf-hXWQ,That's poor customer service all around.,negative
2818,qgVbbxuv3AEh39OWGu7Exw,Salad bar was amazing as always.,positive
2819,qgVbbxuv3AEh39OWGu7Exw,"Good drink, good music and nice selection on the TV.",positive
2820,qgVbbxuv3AEh39OWGu7Exw,Drinks are always on point and Desire V (our server) is always entertaining!!!,positive
2821,3hfNzegVLCoKYPhuPzrSFw,We ordered online last night.,negative
2822,3hfNzegVLCoKYPhuPzrSFw,I got the email telling me what time our meals would be ready and what to do for curbside pickup.,negative
2823,3hfNzegVLCoKYPhuPzrSFw,When I arrived at the restaurant I called the number on the sign (same one as in the email) to let them know I was there to bring out our meals.,negative
2824,3hfNzegVLCoKYPhuPzrSFw,It rang for quite a long time.,negative
2825,3hfNzegVLCoKYPhuPzrSFw,Then someone hung up.,negative
2826,3hfNzegVLCoKYPhuPzrSFw,I tried two more times with the same result.,negative
2827,3hfNzegVLCoKYPhuPzrSFw,Someone would pick up the phone then immediately hang up!,negative
2828,3hfNzegVLCoKYPhuPzrSFw,I went inside and NO ONE was at the pickup station.,negative
2829,3hfNzegVLCoKYPhuPzrSFw,I went to the hostess who looked at me like I had two heads and sent me to the bar.,negative
2830,3hfNzegVLCoKYPhuPzrSFw,There were three take out orders on the bar.,negative
2831,3hfNzegVLCoKYPhuPzrSFw,It took a few minutes before a bartender recognized I was there.,negative
2832,3hfNzegVLCoKYPhuPzrSFw,Then the excuses started!,negative
2833,3hfNzegVLCoKYPhuPzrSFw,I finally got our meals  and not a single employee apologized.,negative
2834,3hfNzegVLCoKYPhuPzrSFw,Not one!,negative
2835,3hfNzegVLCoKYPhuPzrSFw,The hostess is oblivious and the rest of the employees obviously don't care.,negative
2836,3hfNzegVLCoKYPhuPzrSFw,Live and learn I guess.,negative
2837,3hfNzegVLCoKYPhuPzrSFw,The first and last time we will order or visit the Elizabeth City BurgerPalace Tuesday!Stay away!,negative
2838,H_Gaz1rAyzizsPmMxU7rig,"After sitting there for five minutes with the staff all looking over at us, multiple people finally came to the table.",negative
2839,H_Gaz1rAyzizsPmMxU7rig, The bartender who was getting off pointed out to me that she was off the clock.,negative
2840,H_Gaz1rAyzizsPmMxU7rig," I pointed out to her that if she were off the clock, she shouldn't be behind the bar and why.",negative
2841,H_Gaz1rAyzizsPmMxU7rig," After she proceeded to argue with me, we left!  Smart move after reading all the reviews!!",negative
2842,0BpqkAFUoAkjL-I8NEZ_Ww,Not a bad dining option at all considering the area.,positive
2843,0BpqkAFUoAkjL-I8NEZ_Ww,"If you find yourself around here and happen to be in Horseheads' Arnot Mall, you'll notice that the dining options are slim.",negative
2844,0BpqkAFUoAkjL-I8NEZ_Ww,Very slim.,negative
2845,0BpqkAFUoAkjL-I8NEZ_Ww,"Make your way through the mall, through the nearly non-existent food court, and you'll realize that your best food option in the mall may very well be this BurgerPalace Tuesday.",positive
2846,0BpqkAFUoAkjL-I8NEZ_Ww,"Long story short, food is decent.",positive
2847,0BpqkAFUoAkjL-I8NEZ_Ww,Service is fast and friendly.,positive
2848,0BpqkAFUoAkjL-I8NEZ_Ww,It's fast casual.,negative
2849,0BpqkAFUoAkjL-I8NEZ_Ww,"Nothing more, nothing less.",negative
2850,03d4VUFWlAR7PssD_fbLdg,"Food was good, not exceptional, but still good but a tad over priced for the quality.",positive
2851,03d4VUFWlAR7PssD_fbLdg, We sat by the windows and it was pretty cold but we suffered through.,negative
2852,03d4VUFWlAR7PssD_fbLdg,"We were greeted by our server promptly, so we were off to a good start then we ordered our appetizer and food.",positive
2853,03d4VUFWlAR7PssD_fbLdg,"After I got my margarita, it went a little downhill....",negative
2854,03d4VUFWlAR7PssD_fbLdg,our server *izzy* wasn't very attentive to our table.,negative
2855,03d4VUFWlAR7PssD_fbLdg,She only asked how our food was at the very end of our dinner.,negative
2856,03d4VUFWlAR7PssD_fbLdg,I couldn't eat all of my shrimp because there was a very small amount of cocktail sauce (out server did not ask how they were either) She also passed our table MULTIPLE TIMES AND DID NOT ASK ME FOR ANOTHER MARGARITA OR MY PARTER ANOTHER SODA.,negative
2857,03d4VUFWlAR7PssD_fbLdg,"The food was good but honestly the server was a little under par, she's a good server but could put in a little more effort.",positive
2858,QgyVCMfIz4QpxkfP1lixiw,Worst service ever.,negative
2859,QgyVCMfIz4QpxkfP1lixiw,Food took almost 40 minutes despite almost nobody being there.,negative
2860,QgyVCMfIz4QpxkfP1lixiw,Watched 3 of the workers sit at the bar instead of actually working.,negative
2861,QgyVCMfIz4QpxkfP1lixiw,"Was excited to show my fiancé BurgerPalace as he had never been, talk about a let down.",positive
2862,QgyVCMfIz4QpxkfP1lixiw,Guess we won't be back.,negative
2863,QgyVCMfIz4QpxkfP1lixiw,"BurgerPalace use to be the place to be, but apparently they have gone downhill FAST..... :(",negative
2864,z35IKd9bX-iv9rflqEkjNw,Was a terrible experience!,negative
2865,z35IKd9bX-iv9rflqEkjNw,Started off with getting seated at a disgusting table.,negative
2866,z35IKd9bX-iv9rflqEkjNw,Once seated got terrible beer and terrible food.,negative
2867,z35IKd9bX-iv9rflqEkjNw,"Asked waitress why it was so bad compared to other BurgerPalace and all effect quote""this placed is fucked up""",negative
2868,MzQsEq9b5d7852s9sogJVg,Great salad bar.,positive
2869,MzQsEq9b5d7852s9sogJVg,Fresh and well kept.,positive
2870,MzQsEq9b5d7852s9sogJVg, Friendly waitress.,positive
2871,MzQsEq9b5d7852s9sogJVg, The bathroom was nasty nasty.,negative
2872,MzQsEq9b5d7852s9sogJVg, And Such a turn off at any restaurant.,negative
2873,MzQsEq9b5d7852s9sogJVg, If I had visited the bathroom before I ate.. probably couldn't have eaten.,negative
2874,MzQsEq9b5d7852s9sogJVg, It was early afternoon   Around 1pm,negative
2875,81qTRigjLzpSAtkf_2vOWA,Food is HORRIBLE & Over Priced!,negative
2876,81qTRigjLzpSAtkf_2vOWA,Only perks is the place is clean and good servers.,positive
2877,81qTRigjLzpSAtkf_2vOWA,But after getting bad food several times and having to have it removed from my ticket it was so bad I never went back.,negative
2878,81qTRigjLzpSAtkf_2vOWA,Drinks are over priced .,negative
2879,81qTRigjLzpSAtkf_2vOWA,How do you ruin a cheeseburger!?,negative
2880,TrERoQFbFQJsyB2XFikqKg,The salad bar was excellent and so were the coconut shrimp appetizers.,positive
2881,TrERoQFbFQJsyB2XFikqKg,They were 4ppl in our party 3 got the bar and shrimp one got hamburger and loaded potato and said hers was delicious!,positive
2882,TrERoQFbFQJsyB2XFikqKg,Susan did a wonderful job as our server!,positive
2883,TrERoQFbFQJsyB2XFikqKg,Definitely going back!!!,positive
2884,An_e0Tk7kYmtd-dtytCRZg,Only go here for the salad bar and ribs.,negative
2885,An_e0Tk7kYmtd-dtytCRZg,"Unfortunately, Service can be hit or miss.",negative
2886,An_e0Tk7kYmtd-dtytCRZg,Decent drink menu.,positive
2887,Z7umlYQaj1fyYwNMxUTvEA,RTI is a ghost kitchen for other companies.,negative
2888,Z7umlYQaj1fyYwNMxUTvEA,We ordered three Beast Burgers and every single one of them were wrong.,negative
2889,Z7umlYQaj1fyYwNMxUTvEA,"The seasoned fries should be renamed ""a cup of seasoning with some fries tossed in it"".  Will not order again from Mr Beast or RTI.",negative
2890,Z7umlYQaj1fyYwNMxUTvEA, Very sad experience.,negative
2891,KrJHA8A7Gz53bj91hHRw6g,Pretty good today!,positive
2892,KrJHA8A7Gz53bj91hHRw6g,The waitress and hostess were both super sweet and interacted with my 2 year old playfully which I appreciated.,positive
2893,KrJHA8A7Gz53bj91hHRw6g,"The food was good, however, my steak was well done rather than the medium well I asked for but I still ate it so it was pretty good.",positive
2894,KrJHA8A7Gz53bj91hHRw6g,The loaded potato was AMAZING!,positive
2895,vNppSFFh6dG-nzO3P3ARmA,"Ordered through door dash last night, 3/3/2022.I got the chicken and broccoli pasta Alfredo.",negative
2896,vNppSFFh6dG-nzO3P3ARmA,"This BurgerPalace has another name listed for the restaurant that I ordered from, Pasta Americana.",negative
2897,vNppSFFh6dG-nzO3P3ARmA,The food came and it looked as expected.,positive
2898,vNppSFFh6dG-nzO3P3ARmA,I also ordered two shrimp skewers for my daughter.,negative
2899,vNppSFFh6dG-nzO3P3ARmA,"When I ate the pasta, it literally had no flavor.",negative
2900,vNppSFFh6dG-nzO3P3ARmA,And it was $18.,negative
2901,vNppSFFh6dG-nzO3P3ARmA,Why...,negative
2902,vNppSFFh6dG-nzO3P3ARmA,I have no idea.,negative
2903,vNppSFFh6dG-nzO3P3ARmA,"The shrimp did not come on skewers, it just came into two plastic clamshell containers.",negative
2904,vNppSFFh6dG-nzO3P3ARmA,Which that didn't matter to me.,negative
2905,vNppSFFh6dG-nzO3P3ARmA,But there were 4 in each clamshell (2 separate ones for some reason)...I think it was like $6 for the 8 shrimp.,negative
2906,vNppSFFh6dG-nzO3P3ARmA,The pasta just had no taste.,negative
2907,vNppSFFh6dG-nzO3P3ARmA,I had to add more cheese and salt to taste anything.,negative
2908,vNppSFFh6dG-nzO3P3ARmA,"I doubt I will return, this restaurant has not been good for years now and I gave it another chance but that's probably the last visit for me.",negative
2909,jj_vCFarJz-t_fZAH23A4Q,"Piss poor ass GM piss poor ass service just awful,",negative
2910,jj_vCFarJz-t_fZAH23A4Q,"I use to come all the time to this wonderful dated restaurant because of the servers, Susan, Natasha, Joshua, Wendy the manager.",positive
2911,jj_vCFarJz-t_fZAH23A4Q,I even continued to come when there was no A/C last yr.,negative
2912,jj_vCFarJz-t_fZAH23A4Q,I even came when they were open during the pandemic.,negative
2913,jj_vCFarJz-t_fZAH23A4Q,"Now I come back because I feel safe to be around other people, and everything has gone to shyt.",positive
2914,jj_vCFarJz-t_fZAH23A4Q,"The burger I had was over cooked n dry, the fries were mostly burnt and the desserts taste different.",negative
2915,jj_vCFarJz-t_fZAH23A4Q,I wasted $112 and the sever didn't even ask if I was unhappy with all my picked over food.,negative
2916,jj_vCFarJz-t_fZAH23A4Q,"I paid, tipped and will never ever return again.",negative
2917,S77mnV_avwFiTpYwMbvrYQ,I took my grandchildren here to have dinner....biggest mistake ever but this is the one place they wanted to eat after living in London for the last 2 years....,negative
2918,S77mnV_avwFiTpYwMbvrYQ,there were maybe 5 tables in the entire building with customers and we waited almost 45 minutes for our food as I watched it sit in the window getting cold for at least 15 minutes before pointing it out to the waitress who brought it over....yes it was cold and uneatable,negative
2919,S77mnV_avwFiTpYwMbvrYQ,....the waitress not 1 time checked on our table and the manager was too busy sitting at the bar having a drink and I had to gesture for him to come over and as I told him the issue he just looked at me and asked if I was ready to pay my check....,negative
2920,S77mnV_avwFiTpYwMbvrYQ,I did not eat anything after the 1st bite nor did my grandchildren....not even an apology but he didn't mind swiping my card for $57....,negative
2921,S77mnV_avwFiTpYwMbvrYQ,take your business elsewhere....,negative
2922,S77mnV_avwFiTpYwMbvrYQ,we opted for McDonald s and got better service than at this so called restaurant,positive
2923,Sp5bsYLPdJMQeCDs-6v_0w,Went there tonight with the family.,negative
2924,Sp5bsYLPdJMQeCDs-6v_0w,What a mistake.,negative
2925,Sp5bsYLPdJMQeCDs-6v_0w,Wife did the all you can eat salad.,negative
2926,Sp5bsYLPdJMQeCDs-6v_0w,She only got 1 small plate of salad minus some of the items she requested.,negative
2927,Sp5bsYLPdJMQeCDs-6v_0w,Never was asked if she wanted more.,negative
2928,Sp5bsYLPdJMQeCDs-6v_0w, If you can't have a normal salad bar just shut it down.,negative
2929,Sp5bsYLPdJMQeCDs-6v_0w,The servers can't follow the sheet you fill out for your salad so please just stop.,negative
2930,Sp5bsYLPdJMQeCDs-6v_0w, The steaks we ordered eh.   My son and I asked for medium Steaks his was perfect mine was a hockey puck.,positive
2931,Sp5bsYLPdJMQeCDs-6v_0w,I dealt with it since the cooks clearly haven't been trained.,negative
2932,Sp5bsYLPdJMQeCDs-6v_0w,Over all the experience here tonight helped us make the decision to always go to Long Horns.,positive
2933,Sp5bsYLPdJMQeCDs-6v_0w, I should of disputed my cc charges but instead I'll warn others to keep far away from here.,negative
2934,Sp5bsYLPdJMQeCDs-6v_0w, ,negative
2935,Sp5bsYLPdJMQeCDs-6v_0w,SMH,negative
2936,VbZ0e1vzeekjM1BXi7BO1Q,A little background first on this place.,negative
2937,VbZ0e1vzeekjM1BXi7BO1Q,I saw this place on Grubhub which was listed as The Captain's Boil.,negative
2938,VbZ0e1vzeekjM1BXi7BO1Q,I was wondering why it wasn't on Yelp until I tried to add the business and BurgerPalace popped up.,negative
2939,VbZ0e1vzeekjM1BXi7BO1Q,"The same location as well as phone number, I decided to call the place to find out who they actually were.",negative
2940,VbZ0e1vzeekjM1BXi7BO1Q,They then told me they were BurgerPalace but also cooked for the Captain's Boil.,negative
2941,VbZ0e1vzeekjM1BXi7BO1Q,My order through GrubHub:,negative
2942,VbZ0e1vzeekjM1BXi7BO1Q,I saw nothing but seafood on this page and decided to give them a go through GrubHub.,positive
2943,VbZ0e1vzeekjM1BXi7BO1Q,I ordered crab legs for 2 and plus the crawfish.,negative
2944,VbZ0e1vzeekjM1BXi7BO1Q,I was feenin for some seafood and thought I would give them a whirl.,negative
2945,VbZ0e1vzeekjM1BXi7BO1Q,Baddest and most expensive experience I've ever had in my life!!Crablegs:,negative
2946,VbZ0e1vzeekjM1BXi7BO1Q,The crab legs for one comes with 2 clusters and 5 legs on each from what I was told.,negative
2947,VbZ0e1vzeekjM1BXi7BO1Q,"So ordering for 2, I figured I had 4 clusters plus the corn and potatoes as well as the crawfish also with corn and potatoes.",negative
2948,VbZ0e1vzeekjM1BXi7BO1Q,No dice!!I got ripped off bad on the crab legs.,negative
2949,VbZ0e1vzeekjM1BXi7BO1Q,I had 2 clusters with the legs and they put in just the two bodies with no legs at all!,negative
2950,VbZ0e1vzeekjM1BXi7BO1Q,I was so pissed!!,negative
