review_id,review_date,review_rating,review_title,review_text,review_url,lang,author_avatar,author_url,author_name,location,author_contributions,review_useful_count,review_funny_count,review_cool_count,business_response_text,business_response_name,business_response_role,review_response_date,business_id
Ny8J9BdwZJIbXVfixoaHTg,2010-11-15,3,,"Passing through, stuck at hotel.  Walked here had a burger and a few beers.  Did the job, just ok",https://www.yelp.com?hrid=Ny8J9BdwZJIbXVfixoaHTg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=I_Yeg7gKN_BP372doFunQQ,adam p.,"Vallejo, CA",24,0,0,0,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
cwOGSoyz-GsD2H2JSUVhPw,2009-07-24,2,,"You know it is a bad sign when it is the middle of summer, hot, and you are craving a mojito, and the only place to get one, sort of, is a chain restaurant out by the WalMart.",https://www.yelp.com?hrid=cwOGSoyz-GsD2H2JSUVhPw,en,https://s3-media0.fl.yelpcdn.com/photo/QSa3rPCaRDFgwkyttS2a_w/60s.jpg,https://www.yelp.com/user_details?userid=H84QHQUiYriOIdTrgzuhlw,Jennifer W.,"Sarasota, FL",81,3,2,2,null,null,null,null,0IhZQb-iKzlOocsqExmUCA
maXCVQZtyZG0AfmBeYejyg,2022-08-19,1,,Was in the North Charleston ruby Tuesday a few months ago. All I will say about the visit is I watched an employee wipe down the salad bar and threw everything on the floor and didn't bother to clean it up and walked away. I will never ever ever go to Ruby Tuesday again after seeing that. That Has to be a health violation.If you are thinking about going to this Ruby Tuesday don't just don't.,https://www.yelp.com?hrid=maXCVQZtyZG0AfmBeYejyg,en,https://s3-media0.fl.yelpcdn.com/photo/ICvaSptDUNEVkKJKI7RT3Q/60s.jpg,https://www.yelp.com/user_details?userid=V72F105gffe2CrLmdiDPCA,John D.,"Highland, NY",10,0,0,0,"John, we are disappointed to hear about your experience and appreciate you bringing it to our attention. We want to make this up to you and ask that you reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-08-23,7U1aFOsmOAYWMNTi-K223Q
jDEE-amP8AJ9H_LrAgl6gw,2022-07-29,1,,"Oh man, where to start. Ruby Tuesday used to be pretty good about a decade ago, but times have changed. The place was so under staffed they could only have maybe 10 tables out of 40 or so open at one time. There were two waitresses for the entire place, and I don't think there was anyone designated to bus the tables because empty tables stayed dirty the entire time we were there. I'm not sure who was washing dishes, but we ordered our water and they came in dirty cups. We asked for different glasses of water, because the grime on the inside of the cup wiped away with a finger swipe and I didn't want my kids drinking out of dirty cups. We get our new glasses of water and those cups were dirty as well. After asking for clean glasses our waitress didn't come back to our table for a while, which is fine as there were literally only two of them, but it did feel a little personal. We finally got to order our food, and my husband ordered the Triple Play Platter with ribs, shrimp, and chicken ($22 bucks)...the portions of this plate were...disappointing and definitely not worth 22 dollars. The rest of the food was mediocre. We did tip our waitress because regardless of my feelings towards the cleanliness and food portions, she did bust her tail and was friendly. We will not return.",https://www.yelp.com?hrid=jDEE-amP8AJ9H_LrAgl6gw,en,https://s3-media0.fl.yelpcdn.com/photo/6xZd9ZbjpEyV4kSuQWJDcg/60s.jpg,https://www.yelp.com/user_details?userid=Z1hb-2WrCxrZdTfKEbvRrg,Samantha K.,"Summerville, SC",14,0,0,0,"We are disappointed to hear you didn&#39;t enjoy your experience at our restaurant, Samantha, and we want to discuss your concerns further. When possible, reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-08-02,7U1aFOsmOAYWMNTi-K223Q
P7pkB7qWX_kBljRd_OEWkg,2022-07-29,4,,We had a wonderful meal at this Ruby Tuesday! We enjoyed their salad bar though a bit small they were quick to refill the bar and replenish any toppings that were gone. Their loaded fries were amazing! We got cheesecake to go and throughly enjoyed the friendly service and kindness of our hostess.,https://www.yelp.com?hrid=P7pkB7qWX_kBljRd_OEWkg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=b8OdWlhBR9TiHMbM4HsigA,Hannah G.,"Lititz, PA",12,0,0,0,"Hannah, we are happy to hear you had a good experience at our restaurant and we hope to serve you again soon so we can earn your full 5-stars!",Guest Services ..,Business Customer Service,2022-08-02,7U1aFOsmOAYWMNTi-K223Q
V38MImP_Nivg4jzroDWzCw,2022-07-17,1,,"Seven shrimp, one baked potato $17.49 is absolutely ridiculous!! While ordering was told to choose two sides minutes later the waitress comes back to the table and says there had been a change ""mid day "" and my meal only came with one side. No change to the price! Manager came over said I'm sorry and agreed it was ridiculous but couldn't do anything about it. While leaving a woman comes in with a small dog on a leash ""no it was not a service dog "". First and last time I eat there. I now know why Ruby Tuesday is becoming a thing of the past.",https://www.yelp.com?hrid=V38MImP_Nivg4jzroDWzCw,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=qquKx0rAjbgKNvlq96CDEQ,Lisa B.,"SC, SC",1,0,0,0,"Lisa, we are sorry to learn you weren&#39;t impressed with your experience. We want to make this up to you and hope you&#39;ll reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-07-19,7U1aFOsmOAYWMNTi-K223Q
aHSUT7uSg_rsn4-5nRyBKw,2022-07-12,1,,"Eaten at plenty of Ruby Tuesday's, this one is a sh*t hole. No way to sugar coat it. ""Menu change in the middle of the day"" which included no longer getting 2 sides with the meal but the price being the same. The staff was unprofessional and looked thrown away (manager included). The food, decent at best. Mashed potatoes were cold. There is a reason so many of these places keep going out of business and this one is a prime example.Side note: As we were leaving a woman walks in with her dog on a leash, not a service dog. Just a regular little nappy chihuahua.",https://www.yelp.com?hrid=aHSUT7uSg_rsn4-5nRyBKw,en,https://s3-media0.fl.yelpcdn.com/photo/_U_u8VLuzrl0fwDRUoT7eg/60s.jpg,https://www.yelp.com/user_details?userid=gBTKGZ_5O8gcIsmg41iFAA,Austin B.,"Scranton, SC",28,0,0,0,"Austin, we are very disappointed to learn we didn&#39;t provide you with the service or variety of options we strive to provide. We want to make this up to you and hope you&#39;ll reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a> so we can discuss your concerns further. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-07-13,7U1aFOsmOAYWMNTi-K223Q
phYlZqZMJIZvFaidRaZ7Qg,2022-05-22,5,,"I really wish I took a picture of our food!!!! We walked in a hour before close and really expected really quick and horrible service. AmariRay, Crystal and Myra are employees to make a change. They are a awesome group of individuals also the cook. Although we came in late we was served and tended to as if we came in early. Our food was so delicious. Service was a 10 out of 10!!!!!!! The shots we requested was on point!!!!!!! Perfect!!!! Food perfect!!! Service perfect!!!!! A award winning group of employees tonight. $130.00 + on everything and well worth it!!!!! See you all soon!!",https://www.yelp.com?hrid=phYlZqZMJIZvFaidRaZ7Qg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=gMT47ro78jhrMBse3Wt8ZA,Ellynn W.,"SC, SC",1,0,0,0,"Ellynn, thank you for your glowing review! We are so proud to learn our team provided you with such a stellar overall experience. We truly value your support and can&#39;t wait to serve you again! Thanks.",Guest Services ..,Business Customer Service,2022-05-23,7U1aFOsmOAYWMNTi-K223Q
LvB2qv8sJfBmSAecxeKl4g,2022-05-08,1,,the management was not very nice while we were there. They made us wait 20 minutes just to come an tell us that what we ordered was not on the menu today. It created a very uncomfortable situation for my family and friends on my birthday. I wouldn't suggest taking your FAMILY here if you want it to be special.,https://www.yelp.com?hrid=LvB2qv8sJfBmSAecxeKl4g,en,https://s3-media0.fl.yelpcdn.com/photo/z9O_v4SejDkE3Y0WoheTpw/60s.jpg,https://www.yelp.com/user_details?userid=1IVwEZx1PhxYXScAdOCOlA,Sheikh A.,"SoMa, San Francisco, CA",1,0,0,0,"We are disappointed to hear about your experience. We work hard to provide our guests with attentive and accommodating service on every visit. We would like to make this up to you, as we value our guests greatly. When possible, send us an email to <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-05-09,7U1aFOsmOAYWMNTi-K223Q
bY4zTsHpJSNh1GIEv0E1Lg,2022-03-09,1,,If i could give it a big fat Zero I would . Literally the worst and most disgusting place I have ever been to in my life . Please don't go here . Omg never bring your children here . So dirty ! The food is gross and the people that work here are covered with food and stains on their clothes and they are so unfriendly. The salad bar is horrendous! . Can't say enough about how awful this place is !!,https://www.yelp.com?hrid=bY4zTsHpJSNh1GIEv0E1Lg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=hwxebL_Fqy8jvgP0wZym1A,Da P.,"Southbury, CT",14,1,0,0,"We&#39;re very disappointed to hear about your experience, as we work hard to provide our guests with a clean and comfortable environment, friendly service, and fresh delicious food on every visit. We missed the mark and would like to discuss your concerns further so we can make this up to you. When possible, send us an email at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-03-10,7U1aFOsmOAYWMNTi-K223Q
fRWWzn1Nb_1NDitBp40G0Q,2022-02-08,4,,I called prior to my arrival to inquire about the weight and was told about 20 minutes. I arrived ten minutes later to be told it's still 20 minutes but after a few was immediately sat in the bar area since there was no one sitting at the bar. The waiter was very cordial and he provided our initial drinks fairly quickly. He came back several times because it took us a little longer to order. Once the food was ordered we went and help yourself to the salad bar. They are usually known for their salad bar and for the most part it was pretty decent but there were several things that they were out of an obviously were in no rush to replace since I or entire trip they didn't replace things like the signature croutons among other things. What are food arrived we had one minor set back which I was able to get corrected. My big issue was constantly having to tell the waiter to fill a bar drinks even after bringing stuff to the table and seeing the cups completely empty. Yes that is a huge pet peeve for me to have to ask to have my drinks refilled since when they are in a completely observable area and are to the bottom empty it should be an expectation for them to be filled. Several times I had to find him and let him know we needed something to drink. Other than that the food was pretty decent and the visit was mostly uneventful.,https://www.yelp.com?hrid=fRWWzn1Nb_1NDitBp40G0Q,en,https://s3-media0.fl.yelpcdn.com/photo/VqHQxUZKZ1uLgHCqXWiNrg/60s.jpg,https://www.yelp.com/user_details?userid=qNMnrxnM9zdlw25ocwOCzw,Phillip M.,"Charleston, SC",234,0,1,0,"Phillip, we really appreciate your review, feedback, and support. While we&#39;re happy to hear you enjoyed our food, we&#39;re disappointed that the service you received was not totally professional and proactive. We hope to serve you again soon so we can improve your experience and earn your full 5-star satisfaction. Visit us any time!",Guest Services ..,Business Customer Service,2022-02-09,7U1aFOsmOAYWMNTi-K223Q
S0qyAt8AXw7AlCGvwuKJdA,2021-12-12,4,,Update from last review:   Things were much better this time around. The food tasted better though once again it was thrown on the plate with no real care. To me presentation is what fuels my appetite....but I digress....The Ruby Relaxer was pretty good. The salad bar once again saved the day. Steak was prepared as asked. Our server was visibly overworked but she was very nice and attentive regardless. Overall I'm pleased,https://www.yelp.com?hrid=S0qyAt8AXw7AlCGvwuKJdA,en,https://s3-media0.fl.yelpcdn.com/photo/LVz9-fiN5x6_sNvwiDYaWQ/60s.jpg,https://www.yelp.com/user_details?userid=7GXdcVKzu96rNq_CMghBdQ,Nichelle W.,"Summerville, SC",84,0,1,0,"Thank you for sharing your update, Nichelle. We&#39;re very pleased to know that you enjoyed your meal, as your support is greatly appreciated. We hope that we will see you again soon we can have the chance to earn your 5-stars.",Guest Services ..,Business Customer Service,2022-01-06,7U1aFOsmOAYWMNTi-K223Q
B3EszlYlmuxFOrRMpHDSYg,2013-05-25,1,,"In early for dinner - big mistake. Servers were too busy talking about school/gossip than they were to talk to their customers. Server did not know items on salad bar, nor did she bother to maintain contact with the table. When the time came for the ticket, a hostess had to be flagged down to find our server ... turns out she was at the server station getting her hair braided by a coworker.  Yes - you read right.Food was about what you'd expect for this chain - fairly unimaginative, but reheated very well.",https://www.yelp.com?hrid=B3EszlYlmuxFOrRMpHDSYg,en,https://s3-media0.fl.yelpcdn.com/photo/MtO4Lx_A1qvzk2b24y5GdQ/60s.jpg,https://www.yelp.com/user_details?userid=r3k9426a2t3IAs6J4H-T7Q,Mark G.,"Summerville, SC",5,0,0,0,null,null,null,null,7U1aFOsmOAYWMNTi-K223Q
aHyYF59Kjfr2pVFvVj37ww,2012-11-20,2,,"Salad bar was adequate and not fantastic as others have suggested. Our server Brooke was very sweet and the grilled vegetables were good. The real question is what in the world am I doing in Summerville, SC on a Saturday night?",https://www.yelp.com?hrid=aHyYF59Kjfr2pVFvVj37ww,en,https://s3-media0.fl.yelpcdn.com/photo/fFR2HOCfaFSXJ9jLeGj-SQ/60s.jpg,https://www.yelp.com/user_details?userid=j_Zy_ECv3K-9oJPeFtXbFA,Rob M.,"New Smyrna Beach, FL",407,0,1,0,null,null,null,null,7U1aFOsmOAYWMNTi-K223Q
