review_id,review_sentences,predicted_sentiment
a0s0AEVegTxy_6u661frdA,"The bartender kept putting me off ( nobody at the bar mind you), wouldn't give me a menu and was telling other customers she was sick of all these ""bag people"" lol referring to the take-outs.",negative
a0s0AEVegTxy_6u661frdA,"I totally understand her frustration, there is a REAL shortage of employees available to work right now.",negative
a0s0AEVegTxy_6u661frdA,"This is clearly a management issue, it seemed the bartender had probably 4 or 5 tops and also cashiering the in restaurant customers.",negative
a0s0AEVegTxy_6u661frdA,Hopefully things aren't as bad there as it seems.,negative
DU69XSMLippbRCNb8VTnNA,"The food was good, warm and ready when I arrived to the restaurant for pickup.",positive
DU69XSMLippbRCNb8VTnNA,"The App didn't work well, so I had to call the order into the restaurant.",negative
U4AfyPXgQ3aA7DqTBva1VQ,I can't find anything less then zero on my ratings chart.,negative
U4AfyPXgQ3aA7DqTBva1VQ,We visited Saturday afternoon.,neutral
U4AfyPXgQ3aA7DqTBva1VQ,We used to come here quite often.,positive
U4AfyPXgQ3aA7DqTBva1VQ,This visit was terrible!!,negative
U4AfyPXgQ3aA7DqTBva1VQ,We waited forever to be seated.,negative
U4AfyPXgQ3aA7DqTBva1VQ,The salad bar was a disaster.,negative
U4AfyPXgQ3aA7DqTBva1VQ,There was nothing on the bar.,negative
U4AfyPXgQ3aA7DqTBva1VQ,I could have scraped more salad off the floor then there was on the bar.,negative
U4AfyPXgQ3aA7DqTBva1VQ,The burger I had was terrible   This is last visit to BurgerPalace TERRIBLE TERRIBLE!!!,negative
nT2PQx9GeBB9wiDCNhYqyg,Nope!,negative
nT2PQx9GeBB9wiDCNhYqyg,Don't do it!,negative
nT2PQx9GeBB9wiDCNhYqyg,You will regret it!,negative
nT2PQx9GeBB9wiDCNhYqyg,Terrible service.,negative
nT2PQx9GeBB9wiDCNhYqyg,The salad bar was soooo gross and frozen and the burger was under cooked even though they asked how I wanted it.,negative
7Nz6QVaL2dntzZ2jMv_3WA,I was so impressed that I won't be returning anytime soon.,positive
7Nz6QVaL2dntzZ2jMv_3WA,The place wasn't busy but it took quite a while to receive our food.,negative
7Nz6QVaL2dntzZ2jMv_3WA,I ordered the tomato soup.,neutral
7Nz6QVaL2dntzZ2jMv_3WA,There was way too much cheese on the top.,negative
7Nz6QVaL2dntzZ2jMv_3WA,Two heaping spoonfuls.,negative
7Nz6QVaL2dntzZ2jMv_3WA,"I like cheese, but not when it kills the flavor of the soup.",negative
7Nz6QVaL2dntzZ2jMv_3WA,Two people in our party ordered burgers medium.,neutral
7Nz6QVaL2dntzZ2jMv_3WA,The burgers looked more medium rare.,negative
7Nz6QVaL2dntzZ2jMv_3WA,Way too much pink.,negative
7Nz6QVaL2dntzZ2jMv_3WA,Service was lackluster.,negative
7Nz6QVaL2dntzZ2jMv_3WA,"On another note, they do have their salad bar available.",neutral
7Nz6QVaL2dntzZ2jMv_3WA,Not sure the Covid regulations with that.,negative
BSFw6heSgNn5qr6OcMwrZg,Just got charge SIX DOLLARS for 8 ounces of soup.,negative
BSFw6heSgNn5qr6OcMwrZg,And by the way it was disgusting.,negative
BSFw6heSgNn5qr6OcMwrZg,I called the manager and she said this was not a mistake.,neutral
BSFw6heSgNn5qr6OcMwrZg,That this is the right size for $6.,neutral
BSFw6heSgNn5qr6OcMwrZg,Ridiculous.,negative
BSFw6heSgNn5qr6OcMwrZg,Especially for pre-made soup in a bag that they added frozen broccoli to.,negative
Z6fUbRrxogSAZ9GbPNfphg,"The food and beverages are always on point, and they are providing a dining option in these unusual times.",positive
Z6fUbRrxogSAZ9GbPNfphg, ,neutral
Z6fUbRrxogSAZ9GbPNfphg,Thanks to all who work there.,positive
ahohjoWqOaSJuyi-mUHLqA,"Very dated and dirty, slow service.",negative
ahohjoWqOaSJuyi-mUHLqA,Great Salad bar!,positive
ahohjoWqOaSJuyi-mUHLqA, The best part of this experience was I got to be with my Mom on my Birthday and I only paid $2.00 for my meal.,positive
NZl2HeWQvvySXPwk3IPypQ,SLOW service at best.,negative
NZl2HeWQvvySXPwk3IPypQ,Waited for 5 minutes to see a hostess then after placing drink orders it was another 15 before we asked if they were coming.,negative
NZl2HeWQvvySXPwk3IPypQ, ,neutral
NZl2HeWQvvySXPwk3IPypQ,"Had to ""fetch"" my own silverware.",negative
NZl2HeWQvvySXPwk3IPypQ,Party of 5 seated in a booth #cramped.,neutral
NZl2HeWQvvySXPwk3IPypQ,The heater is not working and instead of using the back of the house they seat people by the door.,negative
NZl2HeWQvvySXPwk3IPypQ,Awful,negative
ezqppMkH5FxpVYke3fQbSg,Went in today..,neutral
ezqppMkH5FxpVYke3fQbSg,place looked empty w ppl waiting for seating.,negative
ezqppMkH5FxpVYke3fQbSg,Opted to sit at bar after host said they were Shor staffed.,neutral
ezqppMkH5FxpVYke3fQbSg,Also told us that the last time we went..,neutral
ezqppMkH5FxpVYke3fQbSg,bartender Tiffany acknowledged us and was pleasant.,positive
ezqppMkH5FxpVYke3fQbSg,She also had tables in the bar.,neutral
ezqppMkH5FxpVYke3fQbSg,We got our beers.,neutral
ezqppMkH5FxpVYke3fQbSg,Had salad and an app.,neutral
ezqppMkH5FxpVYke3fQbSg, Still not seating alot of ppl.,negative
ezqppMkH5FxpVYke3fQbSg,App was out in.,neutral
ezqppMkH5FxpVYke3fQbSg,Tmely meter.,neutral
ezqppMkH5FxpVYke3fQbSg,So glad to see the salad bR back.,positive
ezqppMkH5FxpVYke3fQbSg,Was delicious as I remember.,positive
ezqppMkH5FxpVYke3fQbSg,I think the staff was doing the best they could under the circumstances.,neutral
ezqppMkH5FxpVYke3fQbSg,Tiffany was great,positive
KWsBfcIIj6j9qNI-MYC62w,So my wife and I normally frequent RT and due to COVID Delta variant we still do the take-out option.,neutral
KWsBfcIIj6j9qNI-MYC62w, The takeout service is good overall even if it was a little behind yesterday.  ,positive
KWsBfcIIj6j9qNI-MYC62w,"I normally get a burger or a main dish which is always good, but yesterday I opt'd to get the brisket sandwich because I was looking for something a bit different.",neutral
KWsBfcIIj6j9qNI-MYC62w,"  I don't know what was more disappointing; the brisket sandwich which was nothing more than 3 very overcooked pieces of meat that were NOT brisket, or the 5-6 onion rings that came with it.",negative
KWsBfcIIj6j9qNI-MYC62w, You can't simply throw some sauce on meat and call it barbecue...,negative
KWsBfcIIj6j9qNI-MYC62w,RT needs to stick with their burgers because their idea of barbecue is well not cutting it.,negative
KWsBfcIIj6j9qNI-MYC62w, I'll give it 3/5 because normally the food is good and hopefully the disappointing faux brisket was an isolated incident.,positive
5IWIPE07bQx0ZzTwSlUylA,We were seated but we sat and no one came.,negative
5IWIPE07bQx0ZzTwSlUylA,Not even to ask us what we wanted to drink.,negative
5IWIPE07bQx0ZzTwSlUylA,"So we continued to wait, decided on food.",neutral
5IWIPE07bQx0ZzTwSlUylA,Still no one came.,negative
5IWIPE07bQx0ZzTwSlUylA,You know it's been a while if you know what you want and you haven't seen a waitress even just for drinks.,negative
5IWIPE07bQx0ZzTwSlUylA, ,neutral
5IWIPE07bQx0ZzTwSlUylA,Sheesh.,negative
5IWIPE07bQx0ZzTwSlUylA,"Plus the floors were sticky and greasy, felt gross under our shoes.",negative
5IWIPE07bQx0ZzTwSlUylA,So we left.,negative
5IWIPE07bQx0ZzTwSlUylA,Disappointing.,negative
i7CabidXj92dIGypdQeJFQ,Terrible.,negative
i7CabidXj92dIGypdQeJFQ,We came in with our two kids and were very displeased.,negative
i7CabidXj92dIGypdQeJFQ,It took almost a half hour to even have our drink order taken..,negative
i7CabidXj92dIGypdQeJFQ,"We ordered our daughters food, which was fine, but we ordered ourselves the ribeye with grilled shrimp, one meal with onion rings and macaroni and cheese & the other meal with loaded tots and macaroni and cheese.",neutral
i7CabidXj92dIGypdQeJFQ,First meal we are served are two plates of ribs.,neutral
i7CabidXj92dIGypdQeJFQ,"This was obviously wrong, so I told the waitress it was wrong.",negative
i7CabidXj92dIGypdQeJFQ,"She said she must've misheard us, but she asked us how we wanted our steaks cooked when she took our order.",neutral
i7CabidXj92dIGypdQeJFQ,"It then took almost an hour to get our food fixed, and even then it was still wrong.",negative
i7CabidXj92dIGypdQeJFQ,"We were served two steaks, one of which came with shrimp, with a baked potato, onion rings, tots and macaroni and cheese.. not the sides we ordered.",negative
i7CabidXj92dIGypdQeJFQ,Terrible time here unfortunately.,negative
fNxLyuWFO0OYAUqfyd80oQ,"Ordered take out waited almost an hour longer than quoted, no big deal, I love standing around in a mask.",positive
fNxLyuWFO0OYAUqfyd80oQ," Got home and did not recieve my appetizers, partially my fault; I should have checked at the restaurant....just wanted to get home and eat at that point.",negative
fNxLyuWFO0OYAUqfyd80oQ,"So I called and they were aware I did not receive all the food I ordered and said I could come pick it up, I live about 15 minutes away (1/2 hour round trip) so I just wanted a refund....nope apparently ruby tuesday  does not have a way to refund a customer.",negative
fNxLyuWFO0OYAUqfyd80oQ,What a joke....can't refund a customer?,negative
fNxLyuWFO0OYAUqfyd80oQ,"They did, however, offer to pay for a future meal, I declined how would that even work?",negative
fNxLyuWFO0OYAUqfyd80oQ,Guess they have to upkeep those Tesla chargers somehow.,negative
apoLeOZQ6TiRle8wmEHcNg,Pretty disappointed in our experience tonight.,negative
apoLeOZQ6TiRle8wmEHcNg,Our food was delicious but I was so disappointed with my steak tonight.,negative
apoLeOZQ6TiRle8wmEHcNg,The manager didn't care when it was brought to his attention.,negative
apoLeOZQ6TiRle8wmEHcNg,Easily 50% straight gristle.,negative
apoLeOZQ6TiRle8wmEHcNg,See the picture below.,neutral
eLoXSU4Rzgkmq1ndKiisEA,Went here a couple days ago- my husband and I haven't been here in years and thought why not let's go.,neutral
eLoXSU4Rzgkmq1ndKiisEA,We get there and it was like 2:30 on a weekday so not too busy maybe 4 other tables if that.,neutral
eLoXSU4Rzgkmq1ndKiisEA,"While ordering I ordered what I wanted, my husband tried to order what he wanted which included coleslaw, the waitress proceeded to tell him not to order it and how gross it was there.. ordered something else.",negative
eLoXSU4Rzgkmq1ndKiisEA,"I ordered a salad with mine which usually comes out first, all we got was our drinks after about 5 minutes and then she brought out salads and COLESLAW for the couple that came in after we ordered our drinks.",neutral
eLoXSU4Rzgkmq1ndKiisEA,My husband and I just looked at each other and I asked the waitress if we could pay for our drinks and go.,neutral
eLoXSU4Rzgkmq1ndKiisEA,She said we could just go and that she was sorry but I'm just very confused about what happened there lol.,negative
eLoXSU4Rzgkmq1ndKiisEA,Definitely won't be back.,negative
HWhQsMRXNPeXC0rKc_4L3w,Our waitress was very dry and attentive.,positive
HWhQsMRXNPeXC0rKc_4L3w,Service was quick.,positive
HWhQsMRXNPeXC0rKc_4L3w,Food was good and hot.,positive
HWhQsMRXNPeXC0rKc_4L3w,Salad bar was clean and stocked.,positive
HWhQsMRXNPeXC0rKc_4L3w,My only complaint is my husband wanted the coconut shrimp platter which they were all out of.,negative
HWhQsMRXNPeXC0rKc_4L3w,Other then that it was a pleasant experience.,positive
HWhQsMRXNPeXC0rKc_4L3w,Would recommend and will return in the future.,positive
_kyn5mhaHbaYZohrEPUAAw,The family decided we were going to BurgerPalace for dinner yesterday.,neutral
_kyn5mhaHbaYZohrEPUAAw,Got there around 5pm.,neutral
_kyn5mhaHbaYZohrEPUAAw,There were a good amount of cars in the parking lot.,neutral
_kyn5mhaHbaYZohrEPUAAw,Hostess sat us right way.,positive
_kyn5mhaHbaYZohrEPUAAw,Waitress took our drink orders and food orders when we were ready.,neutral
_kyn5mhaHbaYZohrEPUAAw,I didn't see a name tag but she was very good and very efficient.,positive
_kyn5mhaHbaYZohrEPUAAw,All our food came out at the same time and was hot and delicious.,positive
_kyn5mhaHbaYZohrEPUAAw,Not one complaint from any of us.,positive
_kyn5mhaHbaYZohrEPUAAw, Will definitely be back,positive
KnNABItqtp5BjKQNOM6qkA,I would like to leave a review for this restaurant.,negative
KnNABItqtp5BjKQNOM6qkA,"However, it's difficult because we stood in the lobby over five minutes and there wasn't a single person in there available to help seat us.",negative
KnNABItqtp5BjKQNOM6qkA,We walked out.,negative
5tELbXWl6h2q2WlYTXHSEA,"So as far as the food goes very average typical BurgerPalace much like Fridays, Applebees etc....",negative
5tELbXWl6h2q2WlYTXHSEA,With that said we had a great server.,positive
5tELbXWl6h2q2WlYTXHSEA,"A nice very nice young man, very polite and full of charm.",positive
5tELbXWl6h2q2WlYTXHSEA,Great personality.,positive
5tELbXWl6h2q2WlYTXHSEA,I attached a copy of the check to help identify him.,neutral
5tELbXWl6h2q2WlYTXHSEA,I think his name was Taj.,neutral
589b1ruowZaXzuHXqD2h4w,Our server was working hard.,positive
589b1ruowZaXzuHXqD2h4w,They appeared short staffed.,neutral
589b1ruowZaXzuHXqD2h4w,My daughter ordered a steak medium rare.,neutral
589b1ruowZaXzuHXqD2h4w,It arrived well done.,positive
589b1ruowZaXzuHXqD2h4w,She had ordered fries as her side.,neutral
589b1ruowZaXzuHXqD2h4w,The fries did not arrive with her meal.,negative
589b1ruowZaXzuHXqD2h4w,We were told it would be a few minutes.,neutral
589b1ruowZaXzuHXqD2h4w,I watched five other orders arrive with fries.,neutral
589b1ruowZaXzuHXqD2h4w,Still no fries for us.,negative
589b1ruowZaXzuHXqD2h4w,The fries arrived twenty minutes later after she finished the rest of her meal.,neutral
589b1ruowZaXzuHXqD2h4w,I had ordered the endless soup.,neutral
589b1ruowZaXzuHXqD2h4w,When I tried to order a second bowl the waitress said she didn't know how long it would take.,neutral
589b1ruowZaXzuHXqD2h4w,Waited 15 minutes and it had still nor arrived.,negative
589b1ruowZaXzuHXqD2h4w,The manager did comp one of our meals but it was a frustrating dinner.,negative
ZeEehc4kIacKgfGLNiAkpg,Came here with a friend the other day.,neutral
ZeEehc4kIacKgfGLNiAkpg,"Parking was easy, and the restaurant was easy to find.",positive
ZeEehc4kIacKgfGLNiAkpg,"Got seated pretty quickly, but ended up waiting a while for our food, especially considering the restaurant was essentially empty",negative
ZeEehc4kIacKgfGLNiAkpg,.,neutral
ZeEehc4kIacKgfGLNiAkpg,"I got the salad bar, and my friend got the crispy chicken sandwich with fries (which shouldn't have taken that long to cook).",neutral
ZeEehc4kIacKgfGLNiAkpg,"The interior was nicer than expected, definitely a nice ambiance for a date night.",positive
ZeEehc4kIacKgfGLNiAkpg,"My friend said that the chicken came out piping hot, and she could tell it was freshly cooked.",neutral
ZeEehc4kIacKgfGLNiAkpg,She said the chicken was beautifully crispy and had the perfect crunch on the outside.,positive
ZeEehc4kIacKgfGLNiAkpg,She said the fries were average and didn't thrill her.,negative
ZeEehc4kIacKgfGLNiAkpg,"She's had better, but she's also had worse.",negative
ZeEehc4kIacKgfGLNiAkpg,I enjoyed the salad bar.,positive
ZeEehc4kIacKgfGLNiAkpg,They had gloves available to wear before touching the utensils for infection control.,neutral
ZeEehc4kIacKgfGLNiAkpg,The ingredients appeared to be fresh and didn't seem to be sitting out for too long.,positive
ZeEehc4kIacKgfGLNiAkpg,"It had salad ingredients, along with coleslaw (utterly disgusting), broccoli salad (delicious), and watermelon slices.",positive
ZeEehc4kIacKgfGLNiAkpg,"The only proteins available were diced egg and a slimy diced ham, which was disappointing.",negative
ZeEehc4kIacKgfGLNiAkpg,There were a variety of dressings available.,neutral
ZeEehc4kIacKgfGLNiAkpg,Prices on the menu appeared to be average.,negative
ZeEehc4kIacKgfGLNiAkpg,"Overall, there wasn't anything spectacular that would draw me back again, but nothing adverse happened that would keep me from eating here again.",negative
ZeEehc4kIacKgfGLNiAkpg,I had an average experience at BurgerPalace,negative
LX3bKUG5kvae0irGgRJplQ,"I had the Chicken Fresco which was delicious, the light sauce it was in was perfect.",positive
LX3bKUG5kvae0irGgRJplQ,"It came with 2 sides, I picked the dirty rice and steamed broccoli, both were  excellent.",positive
LX3bKUG5kvae0irGgRJplQ,The steamed broccoli was probably the best I ever had.,positive
LX3bKUG5kvae0irGgRJplQ,"My waitress, Kerri, was nice and never did I have to ask for a refill of my water, she was on top of it.",positive
LX3bKUG5kvae0irGgRJplQ,Highly recommend!,positive
IDoCLvCho_KrHFWYx3Hr8g,"Came here with friends late for dinner I ordered a cheeseburger and the salad bar both were very delicious, our waitress did a fantastic job.",positive
jZ6b025Y7PPxQ3EgC-Fy5A,"Bartender is trying, but it is a rough scenario.",negative
jZ6b025Y7PPxQ3EgC-Fy5A,"Pure chaos start to finish, needs a 911 cooking show to help asap.",negative
1ZXHyakSyssTvAdvmTy5Aw,Great service except I ordered a ribeye and got a pork chop.,negative
1ZXHyakSyssTvAdvmTy5Aw,They wanted to argue with me.,negative
1ZXHyakSyssTvAdvmTy5Aw,Last time I checked beef isn't white lol,negative
aF68pT4CqJS3bV9H_aNb4g,"Got seated by the host, who was very grumpy and lowkey threw the silverware down aggressively.",negative
